layer_name,channel_index,channel_id,mean_relative_change
layer3.5.conv3.weight,530,layer3.5.conv3.weight_ch530,1.80073082447052
layer3.1.conv3.weight,778,layer3.1.conv3.weight_ch778,1.8001806735992432
layer3.5.conv3.weight,625,layer3.5.conv3.weight_ch625,1.7997444868087769
layer4.0.conv3.weight,1114,layer4.0.conv3.weight_ch1114,1.7993426322937012
layer3.3.conv3.weight,432,layer3.3.conv3.weight_ch432,1.7990620136260986
layer3.5.conv3.weight,27,layer3.5.conv3.weight_ch27,1.798751711845398
layer2.0.conv1.weight,5,layer2.0.conv1.weight_ch5,1.798730492591858
layer4.0.conv3.weight,337,layer4.0.conv3.weight_ch337,1.7983577251434326
layer4.0.conv3.weight,1533,layer4.0.conv3.weight_ch1533,1.798315167427063
layer3.2.conv3.weight,49,layer3.2.conv3.weight_ch49,1.7979233264923096
layer4.0.conv3.weight,870,layer4.0.conv3.weight_ch870,1.7979068756103516
layer3.0.conv2.weight,232,layer3.0.conv2.weight_ch232,1.7978025674819946
layer4.0.conv3.weight,366,layer4.0.conv3.weight_ch366,1.7973088026046753
layer3.3.conv3.weight,976,layer3.3.conv3.weight_ch976,1.7971012592315674
layer3.2.conv2.weight,23,layer3.2.conv2.weight_ch23,1.7970720529556274
layer3.0.conv2.weight,179,layer3.0.conv2.weight_ch179,1.7969619035720825
layer3.0.conv3.weight,998,layer3.0.conv3.weight_ch998,1.7961174249649048
layer4.0.conv3.weight,1982,layer4.0.conv3.weight_ch1982,1.7960753440856934
layer4.0.conv3.weight,1003,layer4.0.conv3.weight_ch1003,1.7959955930709839
layer4.0.conv3.weight,2047,layer4.0.conv3.weight_ch2047,1.79550039768219
layer3.0.conv3.weight,447,layer3.0.conv3.weight_ch447,1.7952840328216553
layer4.1.conv1.weight,266,layer4.1.conv1.weight_ch266,1.7951953411102295
layer3.0.conv3.weight,449,layer3.0.conv3.weight_ch449,1.795116662979126
layer4.0.conv3.weight,1945,layer4.0.conv3.weight_ch1945,1.7949782609939575
layer4.0.conv3.weight,218,layer4.0.conv3.weight_ch218,1.7947728633880615
layer3.0.conv3.weight,945,layer3.0.conv3.weight_ch945,1.7946487665176392
layer4.0.conv3.weight,1573,layer4.0.conv3.weight_ch1573,1.7946195602416992
layer3.5.conv3.weight,916,layer3.5.conv3.weight_ch916,1.7946171760559082
layer3.3.conv3.weight,761,layer3.3.conv3.weight_ch761,1.7944830656051636
layer4.0.conv3.weight,1351,layer4.0.conv3.weight_ch1351,1.7936729192733765
layer3.2.conv3.weight,785,layer3.2.conv3.weight_ch785,1.7935775518417358
layer4.1.conv1.weight,374,layer4.1.conv1.weight_ch374,1.7930772304534912
layer3.5.conv3.weight,889,layer3.5.conv3.weight_ch889,1.7926751375198364
layer3.1.conv3.weight,360,layer3.1.conv3.weight_ch360,1.7925403118133545
layer3.2.conv2.weight,161,layer3.2.conv2.weight_ch161,1.7918955087661743
layer4.0.conv3.weight,624,layer4.0.conv3.weight_ch624,1.7918310165405273
layer4.0.conv3.weight,347,layer4.0.conv3.weight_ch347,1.7917044162750244
layer4.0.conv3.weight,1384,layer4.0.conv3.weight_ch1384,1.7916051149368286
layer3.5.conv3.weight,779,layer3.5.conv3.weight_ch779,1.7910516262054443
layer3.2.conv3.weight,850,layer3.2.conv3.weight_ch850,1.7910501956939697
layer4.0.conv3.weight,859,layer4.0.conv3.weight_ch859,1.7904653549194336
layer3.1.conv3.weight,789,layer3.1.conv3.weight_ch789,1.7899802923202515
layer4.0.conv3.weight,602,layer4.0.conv3.weight_ch602,1.789780616760254
layer3.5.conv3.weight,735,layer3.5.conv3.weight_ch735,1.7896119356155396
layer3.0.conv2.weight,156,layer3.0.conv2.weight_ch156,1.7888922691345215
layer2.1.conv3.weight,454,layer2.1.conv3.weight_ch454,1.788771390914917
layer4.1.conv1.weight,27,layer4.1.conv1.weight_ch27,1.78872811794281
layer3.1.conv3.weight,764,layer3.1.conv3.weight_ch764,1.788645625114441
layer4.0.conv3.weight,214,layer4.0.conv3.weight_ch214,1.7886247634887695
layer3.3.conv3.weight,732,layer3.3.conv3.weight_ch732,1.7879998683929443
layer3.2.conv3.weight,698,layer3.2.conv3.weight_ch698,1.7879351377487183
layer3.2.conv3.weight,142,layer3.2.conv3.weight_ch142,1.7874608039855957
layer4.0.conv3.weight,332,layer4.0.conv3.weight_ch332,1.7871428728103638
layer4.1.conv1.weight,254,layer4.1.conv1.weight_ch254,1.7861664295196533
layer2.3.conv2.weight,65,layer2.3.conv2.weight_ch65,1.7859573364257812
layer3.0.conv2.weight,86,layer3.0.conv2.weight_ch86,1.7857050895690918
layer2.1.conv3.weight,427,layer2.1.conv3.weight_ch427,1.7852485179901123
layer4.1.conv1.weight,230,layer4.1.conv1.weight_ch230,1.7851678133010864
layer3.3.conv3.weight,867,layer3.3.conv3.weight_ch867,1.7849730253219604
layer3.2.conv3.weight,283,layer3.2.conv3.weight_ch283,1.784186840057373
layer4.0.conv3.weight,668,layer4.0.conv3.weight_ch668,1.783657431602478
layer4.0.conv3.weight,452,layer4.0.conv3.weight_ch452,1.7834018468856812
layer3.5.conv3.weight,665,layer3.5.conv3.weight_ch665,1.7828397750854492
layer4.0.conv3.weight,1049,layer4.0.conv3.weight_ch1049,1.7822964191436768
layer3.3.conv3.weight,674,layer3.3.conv3.weight_ch674,1.7813469171524048
layer3.0.conv2.weight,66,layer3.0.conv2.weight_ch66,1.7811325788497925
layer4.0.conv3.weight,1238,layer4.0.conv3.weight_ch1238,1.7809581756591797
layer3.2.conv3.weight,873,layer3.2.conv3.weight_ch873,1.7808905839920044
layer3.2.conv3.weight,574,layer3.2.conv3.weight_ch574,1.780543565750122
layer3.3.conv3.weight,373,layer3.3.conv3.weight_ch373,1.7802869081497192
layer3.3.conv3.weight,205,layer3.3.conv3.weight_ch205,1.7801979780197144
layer3.0.conv3.weight,527,layer3.0.conv3.weight_ch527,1.7800328731536865
layer4.0.conv3.weight,894,layer4.0.conv3.weight_ch894,1.7796523571014404
layer3.2.conv3.weight,982,layer3.2.conv3.weight_ch982,1.7794904708862305
layer3.2.conv3.weight,859,layer3.2.conv3.weight_ch859,1.779481291770935
layer4.0.conv3.weight,314,layer4.0.conv3.weight_ch314,1.77940034866333
layer4.0.conv3.weight,811,layer4.0.conv3.weight_ch811,1.7793364524841309
layer3.2.conv3.weight,565,layer3.2.conv3.weight_ch565,1.7789751291275024
layer3.5.conv3.weight,41,layer3.5.conv3.weight_ch41,1.7789180278778076
layer2.3.conv2.weight,77,layer2.3.conv2.weight_ch77,1.7787927389144897
layer3.3.conv3.weight,278,layer3.3.conv3.weight_ch278,1.7775826454162598
layer3.0.conv3.weight,448,layer3.0.conv3.weight_ch448,1.7775547504425049
layer3.0.conv2.weight,208,layer3.0.conv2.weight_ch208,1.7770302295684814
layer3.2.conv3.weight,230,layer3.2.conv3.weight_ch230,1.7768781185150146
layer4.1.conv1.weight,16,layer4.1.conv1.weight_ch16,1.7766138315200806
layer3.0.conv2.weight,219,layer3.0.conv2.weight_ch219,1.7765995264053345
layer3.5.conv3.weight,85,layer3.5.conv3.weight_ch85,1.7762796878814697
layer3.3.conv3.weight,988,layer3.3.conv3.weight_ch988,1.7755905389785767
layer3.0.conv2.weight,106,layer3.0.conv2.weight_ch106,1.7755271196365356
layer3.3.conv3.weight,540,layer3.3.conv3.weight_ch540,1.7752037048339844
layer2.1.conv3.weight,412,layer2.1.conv3.weight_ch412,1.774989128112793
layer4.0.conv3.weight,81,layer4.0.conv3.weight_ch81,1.7747306823730469
layer4.0.conv3.weight,1938,layer4.0.conv3.weight_ch1938,1.7745137214660645
layer3.0.conv3.weight,563,layer3.0.conv3.weight_ch563,1.774457335472107
layer3.2.conv2.weight,90,layer3.2.conv2.weight_ch90,1.7740898132324219
layer3.0.conv2.weight,92,layer3.0.conv2.weight_ch92,1.7736672163009644
layer3.0.conv3.weight,375,layer3.0.conv3.weight_ch375,1.7734906673431396
layer3.3.conv3.weight,164,layer3.3.conv3.weight_ch164,1.7731077671051025
layer4.0.conv3.weight,888,layer4.0.conv3.weight_ch888,1.772796869277954
layer1.2.conv3.weight,124,layer1.2.conv3.weight_ch124,1.7727426290512085
layer3.3.conv3.weight,262,layer3.3.conv3.weight_ch262,1.77207350730896
layer3.2.conv3.weight,292,layer3.2.conv3.weight_ch292,1.772043228149414
layer3.1.conv3.weight,165,layer3.1.conv3.weight_ch165,1.771821141242981
layer3.0.conv3.weight,675,layer3.0.conv3.weight_ch675,1.771124005317688
layer3.5.conv3.weight,22,layer3.5.conv3.weight_ch22,1.7699257135391235
layer3.3.conv3.weight,964,layer3.3.conv3.weight_ch964,1.7697089910507202
layer3.2.conv3.weight,944,layer3.2.conv3.weight_ch944,1.7696871757507324
layer3.2.conv2.weight,170,layer3.2.conv2.weight_ch170,1.7695120573043823
layer3.0.conv3.weight,281,layer3.0.conv3.weight_ch281,1.7690589427947998
layer3.3.conv3.weight,449,layer3.3.conv3.weight_ch449,1.7690054178237915
layer3.2.conv3.weight,882,layer3.2.conv3.weight_ch882,1.768852710723877
layer3.3.conv3.weight,24,layer3.3.conv3.weight_ch24,1.7686883211135864
layer2.1.conv3.weight,413,layer2.1.conv3.weight_ch413,1.7683796882629395
layer3.2.conv3.weight,150,layer3.2.conv3.weight_ch150,1.768308401107788
layer3.3.conv3.weight,1023,layer3.3.conv3.weight_ch1023,1.7677947282791138
layer3.3.conv3.weight,386,layer3.3.conv3.weight_ch386,1.7675200700759888
layer3.1.conv3.weight,439,layer3.1.conv3.weight_ch439,1.7674604654312134
layer2.1.conv3.weight,208,layer2.1.conv3.weight_ch208,1.767422080039978
layer4.1.conv1.weight,295,layer4.1.conv1.weight_ch295,1.7671077251434326
layer3.0.conv3.weight,709,layer3.0.conv3.weight_ch709,1.766841173171997
layer1.2.conv3.weight,156,layer1.2.conv3.weight_ch156,1.7667958736419678
layer3.1.conv3.weight,621,layer3.1.conv3.weight_ch621,1.7653334140777588
layer3.3.conv3.weight,578,layer3.3.conv3.weight_ch578,1.764931559562683
layer2.0.conv2.weight,55,layer2.0.conv2.weight_ch55,1.764050006866455
layer3.3.conv3.weight,331,layer3.3.conv3.weight_ch331,1.763523817062378
layer3.1.conv3.weight,616,layer3.1.conv3.weight_ch616,1.7634068727493286
layer3.3.conv3.weight,934,layer3.3.conv3.weight_ch934,1.763393759727478
layer3.2.conv3.weight,446,layer3.2.conv3.weight_ch446,1.762697696685791
layer3.2.conv3.weight,80,layer3.2.conv3.weight_ch80,1.7621978521347046
layer3.0.conv2.weight,138,layer3.0.conv2.weight_ch138,1.7610065937042236
layer4.0.conv3.weight,1044,layer4.0.conv3.weight_ch1044,1.7606369256973267
layer4.0.conv3.weight,878,layer4.0.conv3.weight_ch878,1.760509729385376
layer4.0.conv3.weight,673,layer4.0.conv3.weight_ch673,1.7604914903640747
layer3.3.conv3.weight,377,layer3.3.conv3.weight_ch377,1.760359287261963
layer3.5.conv3.weight,1019,layer3.5.conv3.weight_ch1019,1.7603325843811035
layer4.0.conv3.weight,1349,layer4.0.conv3.weight_ch1349,1.7600765228271484
layer3.0.conv3.weight,410,layer3.0.conv3.weight_ch410,1.7598137855529785
layer2.0.conv1.weight,112,layer2.0.conv1.weight_ch112,1.7594735622406006
layer4.0.conv3.weight,1978,layer4.0.conv3.weight_ch1978,1.7592926025390625
layer3.2.conv1.weight,128,layer3.2.conv1.weight_ch128,1.758982539176941
layer3.2.conv3.weight,877,layer3.2.conv3.weight_ch877,1.758953332901001
layer3.3.conv3.weight,637,layer3.3.conv3.weight_ch637,1.7585787773132324
layer2.0.conv2.weight,15,layer2.0.conv2.weight_ch15,1.758431077003479
layer3.3.conv3.weight,369,layer3.3.conv3.weight_ch369,1.7583467960357666
layer4.0.conv3.weight,1717,layer4.0.conv3.weight_ch1717,1.7582365274429321
layer4.0.conv3.weight,1388,layer4.0.conv3.weight_ch1388,1.758188009262085
layer4.0.conv3.weight,317,layer4.0.conv3.weight_ch317,1.7581119537353516
layer3.2.conv3.weight,165,layer3.2.conv3.weight_ch165,1.7580240964889526
layer3.2.conv3.weight,289,layer3.2.conv3.weight_ch289,1.7579237222671509
layer2.0.conv2.weight,97,layer2.0.conv2.weight_ch97,1.75779128074646
layer4.0.conv3.weight,1976,layer4.0.conv3.weight_ch1976,1.757773518562317
layer4.0.conv3.weight,12,layer4.0.conv3.weight_ch12,1.7575433254241943
layer4.0.conv3.weight,1622,layer4.0.conv3.weight_ch1622,1.7571053504943848
layer3.2.conv2.weight,209,layer3.2.conv2.weight_ch209,1.7567144632339478
layer3.2.conv1.weight,166,layer3.2.conv1.weight_ch166,1.7565217018127441
layer4.1.conv1.weight,19,layer4.1.conv1.weight_ch19,1.7562326192855835
layer3.1.conv3.weight,90,layer3.1.conv3.weight_ch90,1.755914330482483
layer3.3.conv3.weight,795,layer3.3.conv3.weight_ch795,1.7554097175598145
layer3.5.conv3.weight,937,layer3.5.conv3.weight_ch937,1.7551212310791016
layer3.2.conv3.weight,548,layer3.2.conv3.weight_ch548,1.7550798654556274
layer3.2.conv3.weight,419,layer3.2.conv3.weight_ch419,1.7550151348114014
layer3.1.conv3.weight,299,layer3.1.conv3.weight_ch299,1.754308819770813
layer3.0.conv3.weight,689,layer3.0.conv3.weight_ch689,1.7542105913162231
layer4.0.conv3.weight,1329,layer4.0.conv3.weight_ch1329,1.7541632652282715
layer3.0.conv3.weight,549,layer3.0.conv3.weight_ch549,1.754145860671997
layer3.1.conv3.weight,78,layer3.1.conv3.weight_ch78,1.7540957927703857
layer2.0.conv1.weight,119,layer2.0.conv1.weight_ch119,1.7538800239562988
layer4.0.conv3.weight,591,layer4.0.conv3.weight_ch591,1.753844141960144
layer3.0.conv2.weight,26,layer3.0.conv2.weight_ch26,1.7533828020095825
layer3.3.conv3.weight,391,layer3.3.conv3.weight_ch391,1.7532572746276855
layer3.2.conv3.weight,905,layer3.2.conv3.weight_ch905,1.7530736923217773
layer3.3.conv3.weight,982,layer3.3.conv3.weight_ch982,1.7529139518737793
layer3.2.conv3.weight,414,layer3.2.conv3.weight_ch414,1.752686619758606
layer3.3.conv3.weight,268,layer3.3.conv3.weight_ch268,1.7525954246520996
layer3.1.conv3.weight,387,layer3.1.conv3.weight_ch387,1.7523455619812012
layer3.0.conv2.weight,249,layer3.0.conv2.weight_ch249,1.752341866493225
layer4.0.conv3.weight,592,layer4.0.conv3.weight_ch592,1.751856803894043
layer4.0.conv3.weight,1046,layer4.0.conv3.weight_ch1046,1.7515361309051514
layer4.0.conv3.weight,1574,layer4.0.conv3.weight_ch1574,1.7511911392211914
layer3.2.conv1.weight,78,layer3.2.conv1.weight_ch78,1.7511217594146729
layer3.2.conv3.weight,227,layer3.2.conv3.weight_ch227,1.7510277032852173
layer4.1.conv1.weight,438,layer4.1.conv1.weight_ch438,1.751011848449707
layer3.0.conv2.weight,73,layer3.0.conv2.weight_ch73,1.7505282163619995
layer3.3.conv3.weight,349,layer3.3.conv3.weight_ch349,1.7505238056182861
layer4.0.conv3.weight,892,layer4.0.conv3.weight_ch892,1.7501733303070068
layer4.0.conv3.weight,618,layer4.0.conv3.weight_ch618,1.7499995231628418
layer3.2.conv3.weight,64,layer3.2.conv3.weight_ch64,1.7496769428253174
layer3.2.conv3.weight,705,layer3.2.conv3.weight_ch705,1.7496559619903564
layer4.1.conv1.weight,447,layer4.1.conv1.weight_ch447,1.7496247291564941
layer4.1.conv1.weight,147,layer4.1.conv1.weight_ch147,1.749550223350525
layer3.0.conv3.weight,551,layer3.0.conv3.weight_ch551,1.7494491338729858
layer2.0.conv2.weight,88,layer2.0.conv2.weight_ch88,1.7488408088684082
layer3.0.conv3.weight,325,layer3.0.conv3.weight_ch325,1.7486860752105713
layer3.0.conv3.weight,862,layer3.0.conv3.weight_ch862,1.7485451698303223
layer3.1.conv3.weight,594,layer3.1.conv3.weight_ch594,1.7481671571731567
layer3.1.conv3.weight,709,layer3.1.conv3.weight_ch709,1.7480634450912476
layer3.2.conv1.weight,156,layer3.2.conv1.weight_ch156,1.7476638555526733
layer4.0.conv3.weight,1085,layer4.0.conv3.weight_ch1085,1.747626781463623
layer4.0.conv3.weight,31,layer4.0.conv3.weight_ch31,1.7472524642944336
layer3.2.conv3.weight,282,layer3.2.conv3.weight_ch282,1.7471270561218262
layer4.1.conv1.weight,43,layer4.1.conv1.weight_ch43,1.7471187114715576
layer4.0.conv3.weight,1052,layer4.0.conv3.weight_ch1052,1.7469518184661865
layer3.5.conv3.weight,189,layer3.5.conv3.weight_ch189,1.7466297149658203
layer3.3.conv3.weight,720,layer3.3.conv3.weight_ch720,1.7465218305587769
layer3.3.conv3.weight,130,layer3.3.conv3.weight_ch130,1.7461001873016357
layer4.1.conv1.weight,363,layer4.1.conv1.weight_ch363,1.7460813522338867
layer4.0.conv3.weight,443,layer4.0.conv3.weight_ch443,1.7459592819213867
layer2.1.conv3.weight,491,layer2.1.conv3.weight_ch491,1.7456241846084595
layer3.0.conv2.weight,7,layer3.0.conv2.weight_ch7,1.7456042766571045
layer4.1.conv1.weight,412,layer4.1.conv1.weight_ch412,1.7455921173095703
layer3.1.conv3.weight,459,layer3.1.conv3.weight_ch459,1.7450072765350342
layer3.3.conv3.weight,966,layer3.3.conv3.weight_ch966,1.744679570198059
layer3.5.conv3.weight,316,layer3.5.conv3.weight_ch316,1.7445346117019653
layer3.0.conv2.weight,124,layer3.0.conv2.weight_ch124,1.7443726062774658
layer3.0.conv3.weight,384,layer3.0.conv3.weight_ch384,1.7442327737808228
layer3.0.conv3.weight,575,layer3.0.conv3.weight_ch575,1.7434046268463135
layer4.0.conv3.weight,1724,layer4.0.conv3.weight_ch1724,1.743272066116333
layer2.3.conv2.weight,115,layer2.3.conv2.weight_ch115,1.7432109117507935
layer3.5.conv3.weight,454,layer3.5.conv3.weight_ch454,1.7431371212005615
layer2.1.conv3.weight,488,layer2.1.conv3.weight_ch488,1.7430577278137207
layer4.0.conv3.weight,1296,layer4.0.conv3.weight_ch1296,1.7425098419189453
layer4.0.conv3.weight,199,layer4.0.conv3.weight_ch199,1.741918921470642
layer4.0.conv3.weight,1264,layer4.0.conv3.weight_ch1264,1.741891860961914
layer3.1.conv3.weight,426,layer3.1.conv3.weight_ch426,1.741363763809204
layer3.3.conv3.weight,562,layer3.3.conv3.weight_ch562,1.7411047220230103
layer3.5.conv3.weight,262,layer3.5.conv3.weight_ch262,1.740766167640686
layer3.3.conv3.weight,22,layer3.3.conv3.weight_ch22,1.7403699159622192
layer2.3.conv2.weight,1,layer2.3.conv2.weight_ch1,1.7402178049087524
layer3.5.conv3.weight,446,layer3.5.conv3.weight_ch446,1.7398053407669067
layer3.0.conv3.weight,974,layer3.0.conv3.weight_ch974,1.7394344806671143
layer4.0.conv3.weight,1711,layer4.0.conv3.weight_ch1711,1.7388933897018433
layer3.1.conv3.weight,182,layer3.1.conv3.weight_ch182,1.7386023998260498
layer2.1.conv3.weight,168,layer2.1.conv3.weight_ch168,1.7380248308181763
layer3.0.conv3.weight,633,layer3.0.conv3.weight_ch633,1.7380197048187256
layer3.3.conv3.weight,31,layer3.3.conv3.weight_ch31,1.737642526626587
layer4.0.conv3.weight,1808,layer4.0.conv3.weight_ch1808,1.7372530698776245
layer3.2.conv2.weight,27,layer3.2.conv2.weight_ch27,1.737215518951416
layer2.0.conv1.weight,15,layer2.0.conv1.weight_ch15,1.7368948459625244
layer4.0.conv3.weight,1584,layer4.0.conv3.weight_ch1584,1.736318826675415
layer2.0.conv1.weight,19,layer2.0.conv1.weight_ch19,1.7358176708221436
layer3.3.conv3.weight,563,layer3.3.conv3.weight_ch563,1.7351572513580322
layer3.3.conv3.weight,356,layer3.3.conv3.weight_ch356,1.7346611022949219
layer3.0.conv3.weight,373,layer3.0.conv3.weight_ch373,1.733954668045044
layer3.2.conv3.weight,821,layer3.2.conv3.weight_ch821,1.7339069843292236
layer4.0.conv3.weight,441,layer4.0.conv3.weight_ch441,1.7336914539337158
layer3.5.conv3.weight,349,layer3.5.conv3.weight_ch349,1.7336575984954834
layer3.0.conv2.weight,183,layer3.0.conv2.weight_ch183,1.733020305633545
layer3.2.conv3.weight,448,layer3.2.conv3.weight_ch448,1.7326886653900146
layer3.2.conv1.weight,57,layer3.2.conv1.weight_ch57,1.7325860261917114
layer3.1.conv3.weight,338,layer3.1.conv3.weight_ch338,1.7321128845214844
layer3.1.conv3.weight,53,layer3.1.conv3.weight_ch53,1.732069730758667
layer1.2.conv3.weight,88,layer1.2.conv3.weight_ch88,1.7320572137832642
layer1.2.conv3.weight,197,layer1.2.conv3.weight_ch197,1.7319998741149902
layer4.1.conv1.weight,224,layer4.1.conv1.weight_ch224,1.7315102815628052
layer2.3.conv2.weight,114,layer2.3.conv2.weight_ch114,1.7310185432434082
layer3.0.conv3.weight,980,layer3.0.conv3.weight_ch980,1.7307422161102295
layer4.0.conv3.weight,1829,layer4.0.conv3.weight_ch1829,1.7303565740585327
layer3.5.conv3.weight,3,layer3.5.conv3.weight_ch3,1.7297887802124023
layer3.0.conv3.weight,895,layer3.0.conv3.weight_ch895,1.7296292781829834
layer3.2.conv1.weight,185,layer3.2.conv1.weight_ch185,1.7294034957885742
layer4.0.conv3.weight,1411,layer4.0.conv3.weight_ch1411,1.7292495965957642
layer4.0.conv3.weight,1918,layer4.0.conv3.weight_ch1918,1.7291289567947388
layer3.0.conv2.weight,236,layer3.0.conv2.weight_ch236,1.7290549278259277
layer4.0.conv3.weight,1606,layer4.0.conv3.weight_ch1606,1.7285499572753906
layer3.2.conv3.weight,714,layer3.2.conv3.weight_ch714,1.728264331817627
layer4.0.conv3.weight,1746,layer4.0.conv3.weight_ch1746,1.728071928024292
layer3.1.conv3.weight,974,layer3.1.conv3.weight_ch974,1.7279294729232788
layer3.1.conv3.weight,274,layer3.1.conv3.weight_ch274,1.7279226779937744
layer3.1.conv3.weight,925,layer3.1.conv3.weight_ch925,1.7279052734375
layer3.1.conv3.weight,301,layer3.1.conv3.weight_ch301,1.7274147272109985
layer3.0.conv3.weight,806,layer3.0.conv3.weight_ch806,1.7272580862045288
layer3.5.conv3.weight,414,layer3.5.conv3.weight_ch414,1.7269275188446045
layer4.0.conv3.weight,1123,layer4.0.conv3.weight_ch1123,1.726778507232666
layer3.3.conv3.weight,28,layer3.3.conv3.weight_ch28,1.726555347442627
layer4.0.conv3.weight,1770,layer4.0.conv3.weight_ch1770,1.7265498638153076
layer4.0.conv3.weight,552,layer4.0.conv3.weight_ch552,1.7264407873153687
layer4.0.conv3.weight,244,layer4.0.conv3.weight_ch244,1.7260468006134033
layer3.5.conv3.weight,996,layer3.5.conv3.weight_ch996,1.7253458499908447
layer4.0.conv3.weight,367,layer4.0.conv3.weight_ch367,1.7250388860702515
layer4.1.conv1.weight,172,layer4.1.conv1.weight_ch172,1.7250113487243652
layer4.0.conv3.weight,903,layer4.0.conv3.weight_ch903,1.724471926689148
layer3.2.conv3.weight,1011,layer3.2.conv3.weight_ch1011,1.72431480884552
layer4.1.conv1.weight,117,layer4.1.conv1.weight_ch117,1.7243030071258545
layer4.0.conv3.weight,593,layer4.0.conv3.weight_ch593,1.7240996360778809
layer3.2.conv2.weight,189,layer3.2.conv2.weight_ch189,1.723790168762207
layer3.5.conv3.weight,154,layer3.5.conv3.weight_ch154,1.7236775159835815
layer3.2.conv3.weight,956,layer3.2.conv3.weight_ch956,1.7236679792404175
layer1.2.conv3.weight,162,layer1.2.conv3.weight_ch162,1.7225706577301025
layer4.0.conv3.weight,1556,layer4.0.conv3.weight_ch1556,1.722534418106079
layer4.0.conv3.weight,1950,layer4.0.conv3.weight_ch1950,1.7224280834197998
layer3.0.conv3.weight,389,layer3.0.conv3.weight_ch389,1.7217599153518677
layer3.2.conv3.weight,1002,layer3.2.conv3.weight_ch1002,1.7217090129852295
layer3.2.conv3.weight,294,layer3.2.conv3.weight_ch294,1.7215337753295898
layer4.0.conv3.weight,1855,layer4.0.conv3.weight_ch1855,1.7208800315856934
layer3.0.conv3.weight,737,layer3.0.conv3.weight_ch737,1.7206828594207764
layer3.5.conv3.weight,241,layer3.5.conv3.weight_ch241,1.7206804752349854
layer4.1.conv1.weight,321,layer4.1.conv1.weight_ch321,1.72031569480896
layer4.1.conv1.weight,464,layer4.1.conv1.weight_ch464,1.7201974391937256
layer3.5.conv3.weight,177,layer3.5.conv3.weight_ch177,1.7198227643966675
layer4.0.conv3.weight,120,layer4.0.conv3.weight_ch120,1.7194938659667969
layer3.1.conv3.weight,672,layer3.1.conv3.weight_ch672,1.71934175491333
layer3.5.conv3.weight,691,layer3.5.conv3.weight_ch691,1.7191131114959717
layer4.1.conv1.weight,68,layer4.1.conv1.weight_ch68,1.719062089920044
layer3.3.conv3.weight,742,layer3.3.conv3.weight_ch742,1.7190577983856201
layer2.1.conv3.weight,285,layer2.1.conv3.weight_ch285,1.7190113067626953
layer4.1.conv1.weight,511,layer4.1.conv1.weight_ch511,1.7188084125518799
layer3.0.conv3.weight,734,layer3.0.conv3.weight_ch734,1.7187960147857666
layer2.1.conv3.weight,3,layer2.1.conv3.weight_ch3,1.7183613777160645
layer3.0.conv2.weight,97,layer3.0.conv2.weight_ch97,1.7183330059051514
layer3.3.conv3.weight,61,layer3.3.conv3.weight_ch61,1.7182300090789795
layer3.0.conv2.weight,123,layer3.0.conv2.weight_ch123,1.7182278633117676
layer3.2.conv3.weight,235,layer3.2.conv3.weight_ch235,1.7181841135025024
layer4.0.conv3.weight,1028,layer4.0.conv3.weight_ch1028,1.71793794631958
layer3.2.conv2.weight,68,layer3.2.conv2.weight_ch68,1.717914342880249
layer2.0.conv2.weight,87,layer2.0.conv2.weight_ch87,1.7174746990203857
layer2.0.conv2.weight,58,layer2.0.conv2.weight_ch58,1.7170681953430176
layer4.0.conv3.weight,596,layer4.0.conv3.weight_ch596,1.716830849647522
layer3.2.conv3.weight,726,layer3.2.conv3.weight_ch726,1.716005802154541
layer3.3.conv3.weight,693,layer3.3.conv3.weight_ch693,1.7158458232879639
layer3.0.conv3.weight,681,layer3.0.conv3.weight_ch681,1.7157493829727173
layer2.3.conv2.weight,68,layer2.3.conv2.weight_ch68,1.7157378196716309
layer4.0.conv3.weight,614,layer4.0.conv3.weight_ch614,1.7156716585159302
layer4.0.conv3.weight,1688,layer4.0.conv3.weight_ch1688,1.7155951261520386
layer4.1.conv1.weight,500,layer4.1.conv1.weight_ch500,1.7155261039733887
layer4.1.conv1.weight,90,layer4.1.conv1.weight_ch90,1.7155041694641113
layer3.5.conv3.weight,677,layer3.5.conv3.weight_ch677,1.715354084968567
layer3.0.conv2.weight,227,layer3.0.conv2.weight_ch227,1.7150980234146118
layer3.2.conv3.weight,506,layer3.2.conv3.weight_ch506,1.7146975994110107
layer4.0.conv3.weight,1736,layer4.0.conv3.weight_ch1736,1.7146185636520386
layer4.0.conv3.weight,918,layer4.0.conv3.weight_ch918,1.714599370956421
layer4.0.conv3.weight,609,layer4.0.conv3.weight_ch609,1.7139085531234741
layer4.0.conv3.weight,304,layer4.0.conv3.weight_ch304,1.7137374877929688
layer3.0.conv2.weight,72,layer3.0.conv2.weight_ch72,1.713683009147644
layer4.0.conv3.weight,1083,layer4.0.conv3.weight_ch1083,1.7134580612182617
layer3.2.conv1.weight,30,layer3.2.conv1.weight_ch30,1.7133716344833374
layer4.0.conv3.weight,764,layer4.0.conv3.weight_ch764,1.7127044200897217
layer3.5.conv3.weight,795,layer3.5.conv3.weight_ch795,1.7126163244247437
layer3.3.conv3.weight,106,layer3.3.conv3.weight_ch106,1.7125166654586792
layer3.2.conv3.weight,908,layer3.2.conv3.weight_ch908,1.7119839191436768
layer1.2.conv3.weight,176,layer1.2.conv3.weight_ch176,1.7117096185684204
