layer_name,channel_index,channel_id,mean_relative_change
layer3.2.conv2.weight,185,layer3.2.conv2.weight_ch185,1.941361904144287
layer1.2.conv3.weight,231,layer1.2.conv3.weight_ch231,1.9411039352416992
layer4.0.conv3.weight,1261,layer4.0.conv3.weight_ch1261,1.9410357475280762
layer3.1.conv3.weight,1022,layer3.1.conv3.weight_ch1022,1.9409356117248535
layer3.0.conv3.weight,557,layer3.0.conv3.weight_ch557,1.9401706457138062
layer4.1.conv1.weight,355,layer4.1.conv1.weight_ch355,1.9400992393493652
layer3.2.conv3.weight,179,layer3.2.conv3.weight_ch179,1.9396848678588867
layer4.0.conv3.weight,363,layer4.0.conv3.weight_ch363,1.9388680458068848
layer4.0.conv3.weight,521,layer4.0.conv3.weight_ch521,1.9385099411010742
layer3.2.conv3.weight,564,layer3.2.conv3.weight_ch564,1.9382327795028687
layer3.3.conv3.weight,757,layer3.3.conv3.weight_ch757,1.938225269317627
layer4.0.conv3.weight,12,layer4.0.conv3.weight_ch12,1.9382048845291138
layer3.3.conv3.weight,378,layer3.3.conv3.weight_ch378,1.9381604194641113
layer4.0.conv3.weight,1232,layer4.0.conv3.weight_ch1232,1.9379920959472656
layer3.4.conv3.weight,375,layer3.4.conv3.weight_ch375,1.9379674196243286
layer3.5.conv3.weight,953,layer3.5.conv3.weight_ch953,1.9379239082336426
layer3.3.conv3.weight,80,layer3.3.conv3.weight_ch80,1.937851905822754
layer3.3.conv3.weight,832,layer3.3.conv3.weight_ch832,1.9377925395965576
layer3.5.conv3.weight,262,layer3.5.conv3.weight_ch262,1.9376589059829712
layer3.0.conv2.weight,38,layer3.0.conv2.weight_ch38,1.9375653266906738
layer3.0.conv3.weight,6,layer3.0.conv3.weight_ch6,1.9371026754379272
layer4.0.conv3.weight,1602,layer4.0.conv3.weight_ch1602,1.9370299577713013
layer4.0.conv3.weight,677,layer4.0.conv3.weight_ch677,1.9366906881332397
layer3.2.conv3.weight,934,layer3.2.conv3.weight_ch934,1.9362568855285645
layer3.1.conv3.weight,163,layer3.1.conv3.weight_ch163,1.9361923933029175
layer4.1.conv1.weight,43,layer4.1.conv1.weight_ch43,1.936183214187622
layer2.3.conv2.weight,78,layer2.3.conv2.weight_ch78,1.935669183731079
layer3.4.conv3.weight,389,layer3.4.conv3.weight_ch389,1.935601830482483
layer3.0.conv2.weight,182,layer3.0.conv2.weight_ch182,1.935201644897461
layer4.0.conv3.weight,977,layer4.0.conv3.weight_ch977,1.9345282316207886
layer4.0.conv3.weight,1303,layer4.0.conv3.weight_ch1303,1.9340660572052002
layer4.0.conv3.weight,1698,layer4.0.conv3.weight_ch1698,1.9340375661849976
layer3.4.conv3.weight,588,layer3.4.conv3.weight_ch588,1.933637261390686
layer3.2.conv3.weight,778,layer3.2.conv3.weight_ch778,1.9334187507629395
layer3.4.conv3.weight,663,layer3.4.conv3.weight_ch663,1.9327491521835327
layer2.1.conv3.weight,506,layer2.1.conv3.weight_ch506,1.9327077865600586
layer3.2.conv3.weight,501,layer3.2.conv3.weight_ch501,1.9325073957443237
layer3.1.conv3.weight,785,layer3.1.conv3.weight_ch785,1.9324407577514648
layer4.0.conv3.weight,1939,layer4.0.conv3.weight_ch1939,1.9321300983428955
layer3.3.conv3.weight,695,layer3.3.conv3.weight_ch695,1.9320977926254272
layer4.0.conv3.weight,882,layer4.0.conv3.weight_ch882,1.9319429397583008
layer3.0.conv3.weight,887,layer3.0.conv3.weight_ch887,1.9318922758102417
layer3.2.conv3.weight,361,layer3.2.conv3.weight_ch361,1.9312238693237305
layer4.0.conv3.weight,1601,layer4.0.conv3.weight_ch1601,1.9310216903686523
layer4.0.conv3.weight,1810,layer4.0.conv3.weight_ch1810,1.9307588338851929
layer3.0.conv3.weight,398,layer3.0.conv3.weight_ch398,1.930705189704895
layer4.0.conv3.weight,634,layer4.0.conv3.weight_ch634,1.929530382156372
layer3.1.conv3.weight,418,layer3.1.conv3.weight_ch418,1.9286502599716187
layer3.3.conv3.weight,770,layer3.3.conv3.weight_ch770,1.9284706115722656
layer4.0.conv3.weight,1932,layer4.0.conv3.weight_ch1932,1.9284148216247559
layer4.1.conv1.weight,232,layer4.1.conv1.weight_ch232,1.9274460077285767
layer3.1.conv3.weight,1,layer3.1.conv3.weight_ch1,1.9270894527435303
layer3.5.conv3.weight,395,layer3.5.conv3.weight_ch395,1.926895260810852
layer4.0.conv3.weight,48,layer4.0.conv3.weight_ch48,1.9267456531524658
layer3.1.conv3.weight,581,layer3.1.conv3.weight_ch581,1.9265220165252686
layer3.2.conv3.weight,812,layer3.2.conv3.weight_ch812,1.9264518022537231
layer3.4.conv3.weight,284,layer3.4.conv3.weight_ch284,1.9258933067321777
layer3.2.conv3.weight,816,layer3.2.conv3.weight_ch816,1.9257802963256836
layer3.5.conv3.weight,248,layer3.5.conv3.weight_ch248,1.9254887104034424
layer4.0.conv3.weight,1024,layer4.0.conv3.weight_ch1024,1.9254634380340576
layer4.0.conv3.weight,1006,layer4.0.conv3.weight_ch1006,1.9253202676773071
layer3.5.conv3.weight,227,layer3.5.conv3.weight_ch227,1.9248234033584595
layer4.0.conv3.weight,759,layer4.0.conv3.weight_ch759,1.9244822263717651
layer3.0.conv2.weight,20,layer3.0.conv2.weight_ch20,1.9243308305740356
layer3.4.conv3.weight,916,layer3.4.conv3.weight_ch916,1.9243232011795044
layer3.4.conv3.weight,533,layer3.4.conv3.weight_ch533,1.9241923093795776
layer3.2.conv2.weight,111,layer3.2.conv2.weight_ch111,1.9232251644134521
layer3.0.conv3.weight,126,layer3.0.conv3.weight_ch126,1.922909140586853
layer3.2.conv2.weight,155,layer3.2.conv2.weight_ch155,1.9228575229644775
layer3.1.conv3.weight,68,layer3.1.conv3.weight_ch68,1.922318458557129
layer4.0.conv3.weight,143,layer4.0.conv3.weight_ch143,1.9219558238983154
layer3.0.conv3.weight,161,layer3.0.conv3.weight_ch161,1.9213871955871582
layer3.1.conv3.weight,853,layer3.1.conv3.weight_ch853,1.9212709665298462
layer4.0.conv3.weight,885,layer4.0.conv3.weight_ch885,1.9208595752716064
layer3.0.conv2.weight,179,layer3.0.conv2.weight_ch179,1.9203327894210815
layer4.0.conv3.weight,1088,layer4.0.conv3.weight_ch1088,1.9195752143859863
layer3.0.conv3.weight,819,layer3.0.conv3.weight_ch819,1.9191920757293701
layer3.2.conv2.weight,40,layer3.2.conv2.weight_ch40,1.9190900325775146
layer4.0.conv3.weight,769,layer4.0.conv3.weight_ch769,1.9181209802627563
layer3.3.conv3.weight,857,layer3.3.conv3.weight_ch857,1.9180896282196045
layer4.0.conv3.weight,1047,layer4.0.conv3.weight_ch1047,1.9180474281311035
layer4.0.conv3.weight,1906,layer4.0.conv3.weight_ch1906,1.9179013967514038
layer3.3.conv3.weight,143,layer3.3.conv3.weight_ch143,1.9174339771270752
layer4.0.conv3.weight,660,layer4.0.conv3.weight_ch660,1.9170308113098145
layer4.0.conv3.weight,1126,layer4.0.conv3.weight_ch1126,1.9167455434799194
layer3.0.conv2.weight,192,layer3.0.conv2.weight_ch192,1.9164646863937378
layer3.2.conv3.weight,88,layer3.2.conv3.weight_ch88,1.916398525238037
layer3.2.conv3.weight,600,layer3.2.conv3.weight_ch600,1.9161319732666016
layer4.0.conv3.weight,877,layer4.0.conv3.weight_ch877,1.915834665298462
layer3.1.conv3.weight,775,layer3.1.conv3.weight_ch775,1.9155513048171997
layer3.3.conv3.weight,526,layer3.3.conv3.weight_ch526,1.9152419567108154
layer3.1.conv3.weight,682,layer3.1.conv3.weight_ch682,1.914536714553833
layer4.1.conv1.weight,228,layer4.1.conv1.weight_ch228,1.9144046306610107
layer4.0.conv3.weight,803,layer4.0.conv3.weight_ch803,1.9140969514846802
layer4.0.conv3.weight,1580,layer4.0.conv3.weight_ch1580,1.914030909538269
layer4.1.conv1.weight,122,layer4.1.conv1.weight_ch122,1.9139500856399536
layer3.4.conv3.weight,814,layer3.4.conv3.weight_ch814,1.9138439893722534
layer4.0.conv3.weight,1068,layer4.0.conv3.weight_ch1068,1.9135018587112427
layer3.4.conv3.weight,142,layer3.4.conv3.weight_ch142,1.9129036664962769
layer3.1.conv3.weight,622,layer3.1.conv3.weight_ch622,1.9127074480056763
layer3.3.conv3.weight,168,layer3.3.conv3.weight_ch168,1.912615180015564
layer3.0.conv3.weight,180,layer3.0.conv3.weight_ch180,1.9124300479888916
layer3.3.conv3.weight,224,layer3.3.conv3.weight_ch224,1.9120721817016602
layer3.2.conv3.weight,306,layer3.2.conv3.weight_ch306,1.9115679264068604
layer3.0.conv3.weight,119,layer3.0.conv3.weight_ch119,1.9109365940093994
layer3.0.conv2.weight,79,layer3.0.conv2.weight_ch79,1.9104180335998535
layer3.2.conv3.weight,560,layer3.2.conv3.weight_ch560,1.9104030132293701
layer3.1.conv3.weight,803,layer3.1.conv3.weight_ch803,1.910227656364441
layer3.0.conv3.weight,952,layer3.0.conv3.weight_ch952,1.9101899862289429
layer3.4.conv3.weight,258,layer3.4.conv3.weight_ch258,1.9100806713104248
layer2.0.conv1.weight,18,layer2.0.conv1.weight_ch18,1.909714937210083
layer2.3.conv2.weight,67,layer2.3.conv2.weight_ch67,1.9086812734603882
layer1.2.conv3.weight,223,layer1.2.conv3.weight_ch223,1.908607006072998
layer3.1.conv3.weight,285,layer3.1.conv3.weight_ch285,1.9082146883010864
layer4.0.conv3.weight,110,layer4.0.conv3.weight_ch110,1.9082096815109253
layer4.0.conv3.weight,1789,layer4.0.conv3.weight_ch1789,1.9079093933105469
layer3.0.conv3.weight,69,layer3.0.conv3.weight_ch69,1.9067213535308838
layer1.2.conv3.weight,251,layer1.2.conv3.weight_ch251,1.9066812992095947
layer3.5.conv3.weight,503,layer3.5.conv3.weight_ch503,1.9065420627593994
layer3.0.conv3.weight,133,layer3.0.conv3.weight_ch133,1.9059807062149048
layer3.4.conv3.weight,283,layer3.4.conv3.weight_ch283,1.9058347940444946
layer3.3.conv3.weight,629,layer3.3.conv3.weight_ch629,1.9051470756530762
layer3.5.conv3.weight,593,layer3.5.conv3.weight_ch593,1.9051203727722168
layer4.0.conv3.weight,1445,layer4.0.conv3.weight_ch1445,1.9050413370132446
layer3.3.conv3.weight,927,layer3.3.conv3.weight_ch927,1.9047431945800781
layer3.2.conv3.weight,323,layer3.2.conv3.weight_ch323,1.9043108224868774
layer3.5.conv3.weight,428,layer3.5.conv3.weight_ch428,1.9041903018951416
layer3.0.conv3.weight,610,layer3.0.conv3.weight_ch610,1.9038735628128052
layer3.0.conv3.weight,667,layer3.0.conv3.weight_ch667,1.9034794569015503
layer4.0.conv3.weight,408,layer4.0.conv3.weight_ch408,1.903422474861145
layer2.1.conv3.weight,230,layer2.1.conv3.weight_ch230,1.9031850099563599
layer3.2.conv2.weight,5,layer3.2.conv2.weight_ch5,1.9031401872634888
layer3.5.conv3.weight,714,layer3.5.conv3.weight_ch714,1.9030840396881104
layer4.0.conv3.weight,1291,layer4.0.conv3.weight_ch1291,1.9030539989471436
layer4.0.conv3.weight,387,layer4.0.conv3.weight_ch387,1.9026623964309692
layer3.1.conv3.weight,503,layer3.1.conv3.weight_ch503,1.90254545211792
layer3.1.conv3.weight,650,layer3.1.conv3.weight_ch650,1.9020365476608276
layer3.0.conv3.weight,408,layer3.0.conv3.weight_ch408,1.901819109916687
layer4.0.conv3.weight,1404,layer4.0.conv3.weight_ch1404,1.9015754461288452
layer3.3.conv3.weight,512,layer3.3.conv3.weight_ch512,1.9013327360153198
layer2.1.conv3.weight,208,layer2.1.conv3.weight_ch208,1.9012233018875122
layer4.1.conv1.weight,191,layer4.1.conv1.weight_ch191,1.9011341333389282
layer3.0.conv3.weight,448,layer3.0.conv3.weight_ch448,1.9008573293685913
layer4.0.conv3.weight,531,layer4.0.conv3.weight_ch531,1.9007734060287476
layer4.0.conv3.weight,989,layer4.0.conv3.weight_ch989,1.9005268812179565
layer4.0.conv3.weight,1814,layer4.0.conv3.weight_ch1814,1.9003503322601318
layer4.0.conv3.weight,1756,layer4.0.conv3.weight_ch1756,1.9002588987350464
layer3.0.conv3.weight,876,layer3.0.conv3.weight_ch876,1.8990745544433594
layer4.0.conv3.weight,662,layer4.0.conv3.weight_ch662,1.8987541198730469
layer3.4.conv3.weight,622,layer3.4.conv3.weight_ch622,1.8986870050430298
layer3.4.conv3.weight,989,layer3.4.conv3.weight_ch989,1.898611307144165
layer3.0.conv3.weight,551,layer3.0.conv3.weight_ch551,1.8986101150512695
layer3.3.conv3.weight,729,layer3.3.conv3.weight_ch729,1.8984301090240479
layer3.2.conv3.weight,287,layer3.2.conv3.weight_ch287,1.8983591794967651
layer3.0.conv3.weight,965,layer3.0.conv3.weight_ch965,1.8982452154159546
layer4.0.conv3.weight,1647,layer4.0.conv3.weight_ch1647,1.898075819015503
layer4.0.conv3.weight,1230,layer4.0.conv3.weight_ch1230,1.897890567779541
layer4.0.conv3.weight,1093,layer4.0.conv3.weight_ch1093,1.897794246673584
layer3.4.conv3.weight,1014,layer3.4.conv3.weight_ch1014,1.8977757692337036
layer3.3.conv3.weight,645,layer3.3.conv3.weight_ch645,1.8973215818405151
layer3.2.conv3.weight,296,layer3.2.conv3.weight_ch296,1.8971830606460571
layer4.1.conv1.weight,155,layer4.1.conv1.weight_ch155,1.8965580463409424
layer4.0.conv3.weight,1537,layer4.0.conv3.weight_ch1537,1.8963171243667603
layer3.2.conv3.weight,75,layer3.2.conv3.weight_ch75,1.896292805671692
layer3.4.conv3.weight,515,layer3.4.conv3.weight_ch515,1.895932674407959
layer2.0.conv1.weight,123,layer2.0.conv1.weight_ch123,1.8959171772003174
layer4.0.conv3.weight,1026,layer4.0.conv3.weight_ch1026,1.8958643674850464
layer3.3.conv3.weight,803,layer3.3.conv3.weight_ch803,1.8957369327545166
layer3.3.conv3.weight,49,layer3.3.conv3.weight_ch49,1.8955934047698975
layer3.3.conv3.weight,94,layer3.3.conv3.weight_ch94,1.895056962966919
layer3.1.conv3.weight,672,layer3.1.conv3.weight_ch672,1.894693374633789
layer4.0.conv3.weight,1105,layer4.0.conv3.weight_ch1105,1.8946871757507324
layer4.0.conv3.weight,360,layer4.0.conv3.weight_ch360,1.893738865852356
layer4.0.conv3.weight,984,layer4.0.conv3.weight_ch984,1.8934354782104492
layer4.0.conv3.weight,161,layer4.0.conv3.weight_ch161,1.8915457725524902
layer3.2.conv3.weight,883,layer3.2.conv3.weight_ch883,1.8914687633514404
layer4.1.conv1.weight,83,layer4.1.conv1.weight_ch83,1.8913748264312744
layer4.0.conv3.weight,915,layer4.0.conv3.weight_ch915,1.891294240951538
layer4.0.conv3.weight,712,layer4.0.conv3.weight_ch712,1.890524983406067
layer3.4.conv3.weight,646,layer3.4.conv3.weight_ch646,1.8901162147521973
layer3.2.conv3.weight,486,layer3.2.conv3.weight_ch486,1.890105962753296
layer2.3.conv2.weight,24,layer2.3.conv2.weight_ch24,1.8900930881500244
layer3.0.conv3.weight,635,layer3.0.conv3.weight_ch635,1.8900299072265625
layer3.1.conv3.weight,796,layer3.1.conv3.weight_ch796,1.889636516571045
layer3.5.conv3.weight,298,layer3.5.conv3.weight_ch298,1.8896350860595703
layer3.2.conv2.weight,120,layer3.2.conv2.weight_ch120,1.8892072439193726
layer4.0.conv3.weight,581,layer4.0.conv3.weight_ch581,1.889097809791565
layer3.3.conv3.weight,136,layer3.3.conv3.weight_ch136,1.889078140258789
layer2.1.conv3.weight,88,layer2.1.conv3.weight_ch88,1.888899326324463
layer4.1.conv1.weight,245,layer4.1.conv1.weight_ch245,1.8886237144470215
layer3.2.conv3.weight,369,layer3.2.conv3.weight_ch369,1.888399362564087
layer3.3.conv3.weight,43,layer3.3.conv3.weight_ch43,1.8883931636810303
layer3.2.conv3.weight,719,layer3.2.conv3.weight_ch719,1.887994647026062
layer3.2.conv2.weight,29,layer3.2.conv2.weight_ch29,1.8879386186599731
layer3.5.conv3.weight,48,layer3.5.conv3.weight_ch48,1.8878345489501953
layer3.4.conv3.weight,915,layer3.4.conv3.weight_ch915,1.8875408172607422
layer2.1.conv3.weight,318,layer2.1.conv3.weight_ch318,1.8875375986099243
layer3.0.conv3.weight,622,layer3.0.conv3.weight_ch622,1.8873058557510376
layer1.2.conv3.weight,150,layer1.2.conv3.weight_ch150,1.8870712518692017
layer3.1.conv3.weight,684,layer3.1.conv3.weight_ch684,1.8867855072021484
layer4.0.conv3.weight,445,layer4.0.conv3.weight_ch445,1.8863526582717896
layer4.0.conv3.weight,1584,layer4.0.conv3.weight_ch1584,1.8851293325424194
layer3.5.conv3.weight,901,layer3.5.conv3.weight_ch901,1.8850617408752441
layer3.0.conv3.weight,351,layer3.0.conv3.weight_ch351,1.8850542306900024
layer3.5.conv3.weight,824,layer3.5.conv3.weight_ch824,1.8845181465148926
layer3.1.conv3.weight,45,layer3.1.conv3.weight_ch45,1.8842741250991821
layer3.2.conv3.weight,702,layer3.2.conv3.weight_ch702,1.8841552734375
layer4.0.conv3.weight,2008,layer4.0.conv3.weight_ch2008,1.8838894367218018
layer2.3.conv2.weight,57,layer2.3.conv2.weight_ch57,1.8838814496994019
layer4.1.conv1.weight,120,layer4.1.conv1.weight_ch120,1.8838696479797363
layer4.0.conv3.weight,788,layer4.0.conv3.weight_ch788,1.8837003707885742
layer3.2.conv3.weight,941,layer3.2.conv3.weight_ch941,1.8835505247116089
layer4.0.conv3.weight,1666,layer4.0.conv3.weight_ch1666,1.8832237720489502
layer4.0.conv3.weight,1833,layer4.0.conv3.weight_ch1833,1.8831080198287964
layer3.2.conv3.weight,729,layer3.2.conv3.weight_ch729,1.882624864578247
layer3.5.conv3.weight,449,layer3.5.conv3.weight_ch449,1.882190227508545
layer3.2.conv3.weight,32,layer3.2.conv3.weight_ch32,1.8821170330047607
layer4.1.conv1.weight,53,layer4.1.conv1.weight_ch53,1.8821020126342773
layer2.1.conv3.weight,3,layer2.1.conv3.weight_ch3,1.8818378448486328
layer4.1.conv1.weight,382,layer4.1.conv1.weight_ch382,1.881786823272705
layer3.0.conv3.weight,860,layer3.0.conv3.weight_ch860,1.8817470073699951
layer3.1.conv3.weight,476,layer3.1.conv3.weight_ch476,1.8817318677902222
layer3.3.conv3.weight,728,layer3.3.conv3.weight_ch728,1.8816012144088745
layer3.2.conv3.weight,15,layer3.2.conv3.weight_ch15,1.8815287351608276
layer3.2.conv3.weight,902,layer3.2.conv3.weight_ch902,1.881526231765747
layer3.5.conv3.weight,61,layer3.5.conv3.weight_ch61,1.8809521198272705
layer3.3.conv3.weight,861,layer3.3.conv3.weight_ch861,1.8807244300842285
layer3.0.conv2.weight,170,layer3.0.conv2.weight_ch170,1.8806252479553223
layer4.0.conv3.weight,1460,layer4.0.conv3.weight_ch1460,1.8805855512619019
layer2.0.conv2.weight,67,layer2.0.conv2.weight_ch67,1.8805419206619263
layer3.3.conv3.weight,64,layer3.3.conv3.weight_ch64,1.8803067207336426
layer3.0.conv2.weight,82,layer3.0.conv2.weight_ch82,1.8802591562271118
layer3.5.conv3.weight,528,layer3.5.conv3.weight_ch528,1.880218744277954
layer4.1.conv1.weight,480,layer4.1.conv1.weight_ch480,1.8801472187042236
layer3.2.conv3.weight,876,layer3.2.conv3.weight_ch876,1.8799357414245605
layer3.5.conv3.weight,179,layer3.5.conv3.weight_ch179,1.8796980381011963
layer3.4.conv3.weight,396,layer3.4.conv3.weight_ch396,1.8795806169509888
layer3.4.conv3.weight,536,layer3.4.conv3.weight_ch536,1.8794269561767578
layer3.4.conv3.weight,469,layer3.4.conv3.weight_ch469,1.8794212341308594
layer4.0.conv3.weight,32,layer4.0.conv3.weight_ch32,1.8785526752471924
layer3.1.conv3.weight,1019,layer3.1.conv3.weight_ch1019,1.877801537513733
layer3.3.conv3.weight,954,layer3.3.conv3.weight_ch954,1.8776559829711914
layer4.0.conv3.weight,472,layer4.0.conv3.weight_ch472,1.877573847770691
layer2.1.conv3.weight,147,layer2.1.conv3.weight_ch147,1.8773462772369385
layer3.3.conv3.weight,177,layer3.3.conv3.weight_ch177,1.8773012161254883
layer3.0.conv3.weight,838,layer3.0.conv3.weight_ch838,1.876328468322754
layer3.3.conv3.weight,983,layer3.3.conv3.weight_ch983,1.8760727643966675
layer4.0.conv3.weight,1022,layer4.0.conv3.weight_ch1022,1.8756219148635864
layer3.2.conv3.weight,181,layer3.2.conv3.weight_ch181,1.875569462776184
layer4.1.conv1.weight,375,layer4.1.conv1.weight_ch375,1.8750572204589844
layer4.0.conv3.weight,1529,layer4.0.conv3.weight_ch1529,1.8746037483215332
layer1.2.conv3.weight,236,layer1.2.conv3.weight_ch236,1.8745568990707397
layer3.5.conv3.weight,951,layer3.5.conv3.weight_ch951,1.874123454093933
layer3.4.conv3.weight,404,layer3.4.conv3.weight_ch404,1.8740649223327637
layer4.0.conv3.weight,1153,layer4.0.conv3.weight_ch1153,1.8729904890060425
layer3.3.conv3.weight,451,layer3.3.conv3.weight_ch451,1.8725746870040894
layer3.2.conv2.weight,68,layer3.2.conv2.weight_ch68,1.8724561929702759
layer3.5.conv3.weight,245,layer3.5.conv3.weight_ch245,1.872241497039795
layer3.2.conv3.weight,675,layer3.2.conv3.weight_ch675,1.8718408346176147
layer3.0.conv3.weight,192,layer3.0.conv3.weight_ch192,1.871698021888733
layer4.0.conv3.weight,717,layer4.0.conv3.weight_ch717,1.8716027736663818
layer4.0.conv3.weight,1476,layer4.0.conv3.weight_ch1476,1.8689730167388916
layer3.5.conv3.weight,761,layer3.5.conv3.weight_ch761,1.868058204650879
layer4.0.conv3.weight,1937,layer4.0.conv3.weight_ch1937,1.8679718971252441
layer3.3.conv3.weight,328,layer3.3.conv3.weight_ch328,1.8672709465026855
layer3.2.conv3.weight,371,layer3.2.conv3.weight_ch371,1.8667829036712646
layer3.3.conv3.weight,62,layer3.3.conv3.weight_ch62,1.8667423725128174
layer3.4.conv3.weight,685,layer3.4.conv3.weight_ch685,1.8658958673477173
layer4.0.conv3.weight,1986,layer4.0.conv3.weight_ch1986,1.8656054735183716
layer4.1.conv1.weight,258,layer4.1.conv1.weight_ch258,1.865363359451294
layer3.0.conv3.weight,385,layer3.0.conv3.weight_ch385,1.8651906251907349
layer3.3.conv3.weight,958,layer3.3.conv3.weight_ch958,1.8649400472640991
layer4.0.conv3.weight,1627,layer4.0.conv3.weight_ch1627,1.8646372556686401
layer3.2.conv3.weight,329,layer3.2.conv3.weight_ch329,1.8642903566360474
layer4.0.conv3.weight,302,layer4.0.conv3.weight_ch302,1.8642443418502808
layer4.0.conv3.weight,1731,layer4.0.conv3.weight_ch1731,1.864150047302246
layer3.2.conv3.weight,700,layer3.2.conv3.weight_ch700,1.8641117811203003
layer3.0.conv3.weight,208,layer3.0.conv3.weight_ch208,1.8637481927871704
layer3.0.conv2.weight,140,layer3.0.conv2.weight_ch140,1.8636555671691895
layer4.1.conv1.weight,408,layer4.1.conv1.weight_ch408,1.8636430501937866
layer2.1.conv3.weight,134,layer2.1.conv3.weight_ch134,1.863577961921692
layer3.5.conv3.weight,656,layer3.5.conv3.weight_ch656,1.863399863243103
layer3.0.conv3.weight,503,layer3.0.conv3.weight_ch503,1.863323450088501
layer3.4.conv3.weight,225,layer3.4.conv3.weight_ch225,1.86319100856781
layer4.0.conv3.weight,1816,layer4.0.conv3.weight_ch1816,1.862349510192871
layer3.5.conv3.weight,351,layer3.5.conv3.weight_ch351,1.862321138381958
layer3.0.conv2.weight,176,layer3.0.conv2.weight_ch176,1.8614788055419922
layer4.0.conv3.weight,127,layer4.0.conv3.weight_ch127,1.8608739376068115
layer3.1.conv3.weight,520,layer3.1.conv3.weight_ch520,1.8604224920272827
layer3.2.conv2.weight,217,layer3.2.conv2.weight_ch217,1.8602638244628906
layer2.1.conv3.weight,263,layer2.1.conv3.weight_ch263,1.860201358795166
layer2.1.conv3.weight,440,layer2.1.conv3.weight_ch440,1.860084891319275
layer3.0.conv2.weight,94,layer3.0.conv2.weight_ch94,1.8599905967712402
layer3.2.conv3.weight,396,layer3.2.conv3.weight_ch396,1.859250545501709
layer3.5.conv3.weight,921,layer3.5.conv3.weight_ch921,1.8585915565490723
layer4.0.conv3.weight,1979,layer4.0.conv3.weight_ch1979,1.8585774898529053
layer3.0.conv3.weight,298,layer3.0.conv3.weight_ch298,1.8578741550445557
layer3.0.conv3.weight,230,layer3.0.conv3.weight_ch230,1.8576751947402954
layer3.3.conv3.weight,516,layer3.3.conv3.weight_ch516,1.8573790788650513
layer3.2.conv3.weight,538,layer3.2.conv3.weight_ch538,1.8568392992019653
layer3.5.conv3.weight,146,layer3.5.conv3.weight_ch146,1.8566325902938843
layer4.0.conv3.weight,1059,layer4.0.conv3.weight_ch1059,1.8565948009490967
layer3.1.conv3.weight,771,layer3.1.conv3.weight_ch771,1.8565919399261475
layer3.2.conv2.weight,126,layer3.2.conv2.weight_ch126,1.85611891746521
layer4.0.conv3.weight,1318,layer4.0.conv3.weight_ch1318,1.8559143543243408
layer3.0.conv3.weight,773,layer3.0.conv3.weight_ch773,1.8551942110061646
layer3.1.conv3.weight,834,layer3.1.conv3.weight_ch834,1.8551645278930664
layer4.1.conv1.weight,475,layer4.1.conv1.weight_ch475,1.8543647527694702
layer3.1.conv3.weight,231,layer3.1.conv3.weight_ch231,1.8542174100875854
layer3.5.conv3.weight,931,layer3.5.conv3.weight_ch931,1.8539819717407227
layer2.1.conv3.weight,367,layer2.1.conv3.weight_ch367,1.8539408445358276
layer3.2.conv3.weight,621,layer3.2.conv3.weight_ch621,1.8538222312927246
layer3.4.conv3.weight,323,layer3.4.conv3.weight_ch323,1.8537474870681763
layer3.1.conv3.weight,133,layer3.1.conv3.weight_ch133,1.8535592555999756
layer3.1.conv3.weight,254,layer3.1.conv3.weight_ch254,1.8530967235565186
layer2.3.conv2.weight,31,layer2.3.conv2.weight_ch31,1.853068470954895
layer3.2.conv3.weight,969,layer3.2.conv3.weight_ch969,1.8527470827102661
layer3.1.conv3.weight,298,layer3.1.conv3.weight_ch298,1.8516427278518677
layer4.0.conv3.weight,721,layer4.0.conv3.weight_ch721,1.8511351346969604
layer3.1.conv3.weight,530,layer3.1.conv3.weight_ch530,1.8506242036819458
layer2.0.conv1.weight,58,layer2.0.conv1.weight_ch58,1.8491780757904053
layer4.0.conv3.weight,1398,layer4.0.conv3.weight_ch1398,1.8489328622817993
layer1.2.conv3.weight,26,layer1.2.conv3.weight_ch26,1.8487200736999512
layer4.0.conv3.weight,1725,layer4.0.conv3.weight_ch1725,1.8482695817947388
layer4.1.conv1.weight,456,layer4.1.conv1.weight_ch456,1.8481864929199219
layer3.0.conv3.weight,18,layer3.0.conv3.weight_ch18,1.8481242656707764
layer4.0.conv3.weight,1486,layer4.0.conv3.weight_ch1486,1.847942590713501
layer4.0.conv3.weight,1509,layer4.0.conv3.weight_ch1509,1.8477272987365723
layer3.2.conv3.weight,828,layer3.2.conv3.weight_ch828,1.847558617591858
layer4.0.conv3.weight,1297,layer4.0.conv3.weight_ch1297,1.8469812870025635
layer3.3.conv3.weight,101,layer3.3.conv3.weight_ch101,1.8467062711715698
layer4.0.conv3.weight,1943,layer4.0.conv3.weight_ch1943,1.8461271524429321
layer4.0.conv3.weight,418,layer4.0.conv3.weight_ch418,1.8460456132888794
layer4.1.conv1.weight,97,layer4.1.conv1.weight_ch97,1.8454608917236328
layer3.4.conv3.weight,73,layer3.4.conv3.weight_ch73,1.8453336954116821
layer3.5.conv3.weight,1002,layer3.5.conv3.weight_ch1002,1.845240831375122
layer3.2.conv3.weight,889,layer3.2.conv3.weight_ch889,1.844953179359436
layer2.0.conv2.weight,95,layer2.0.conv2.weight_ch95,1.8447761535644531
layer3.1.conv3.weight,888,layer3.1.conv3.weight_ch888,1.8445180654525757
